Date,Product,Category,Quantity,Price,Sales,Customer_ID,Region,Payment_Method,Customer_Type,Discount
2023-03-28,Desk Lamp,Furniture,14,51.4,590.07,CUST1552,Ashanti,Mobile Money,Wholesale,0.18
2023-03-28,Mouse,Accessories,3,40.11,119.13,CUST1664,Central,Mobile Money,Retail,0.01
2023-03-29,Bookshelf,Furniture,11,186.51,1702.84,CUST1098,Greater Accra,Mobile Money,Wholesale,0.17
2023-03-29,Desk Lamp,Furniture,2,66.42,106.27,CUST1537,Western,Bank Transfer,Wholesale,0.2
2023-03-29,Mouse,Accessories,5,48.69,211.8,CUST1972,Volta,Card,Retail,0.13
2023-03-30,Desk Lamp,Furniture,3,70.23,185.41,CUST1290,Greater Accra,Card,Retail,0.12
2023-03-30,Webcam,Electronics,2,49.11,85.45,CUST1848,Ashanti,Card,Retail,0.13
2023-03-30,Laptop,Electronics,8,1201.64,8267.28,CUST1661,Eastern,Card,Wholesale,0.14
2023-03-31,Keyboard,Accessories,1,29.54,27.47,CUST1921,Greater Accra,Card,Retail,0.07
2023-03-31,Office Chair,Furniture,11,275.88,2579.48,CUST1023,Central,Bank Transfer,Wholesale,0.15
2023-03-31,Monitor,Electronics,4,448.51,1650.52,CUST1094,Greater Accra,Mobile Money,Retail,0.08
2023-04-02,USB Drive,Accessories,2,34.48,63.44,CUST1963,Volta,Cash,Retail,0.08
2023-04-03,Bookshelf,Furniture,2,253.26,440.67,CUST1032,Northern,Card,Retail,0.13
2023-04-03,USB Drive,Accessories,4,30.04,108.14,CUST1563,Ashanti,Cash,Retail,0.1
2023-04-03,USB Drive,Accessories,2,38.22,74.15,CUST1796,Ashanti,Mobile Money,Retail,0.03
2023-04-03,Monitor,Electronics,6,491.41,2211.35,CUST1616,Volta,Bank Transfer,Wholesale,0.25
2023-04-03,Keyboard,Accessories,4,50.94,177.27,CUST1538,Ashanti,Card,Retail,0.13
2023-04-04,USB Drive,Accessories,2,23.51,43.73,CUST1349,Eastern,Bank Transfer,Retail,0.07
2023-04-04,Phone Case,Accessories,1,32.2,31.56,CUST1217,Eastern,Card,Retail,0.02
2023-04-04,Office Chair,Furniture,1,230.51,202.85,CUST1802,Ashanti,Cash,Retail,0.12
2023-04-04,Office Chair,Furniture,3,269.04,726.41,CUST1169,Greater Accra,Mobile Money,Retail,0.1
2023-04-04,Phone Case,Accessories,1,21.7,19.75,CUST1069,Western,Cash,Retail,0.09
2023-04-05,Office Chair,Furniture,3,264.11,721.02,CUST1813,Ashanti,Mobile Money,Retail,0.09
2023-04-05,Phone Case,Accessories,4,18.59,69.15,CUST1180,Greater Accra,Bank Transfer,Retail,0.07
2023-04-05,USB Drive,Accessories,3,34.01,98.97,CUST1625,Greater Accra,Mobile Money,Retail,0.03
2023-04-06,Headphones,Electronics,5,90.86,422.5,CUST1036,Volta,Mobile Money,Retail,0.07
2023-04-06,Webcam,Electronics,3,177.44,511.03,CUST1280,Western,Mobile Money,Retail,0.04
2023-04-07,Keyboard,Accessories,5,62.51,293.8,CUST1663,Greater Accra,Cash,Retail,0.06
2023-04-07,Tablet,Electronics,8,218.67,1574.42,CUST1216,Volta,Mobile Money,Wholesale,0.1
2023-04-07,Mouse,Accessories,2,36.0,66.96,CUST1625,Greater Accra,Mobile Money,Retail,0.07
2023-04-07,USB Drive,Accessories,14,21.71,261.39,CUST1300,Western,Card,Wholesale,0.14
2023-04-07,USB Drive,Accessories,1,11.2,11.2,CUST1711,Greater Accra,Bank Transfer,Retail,0.0
2023-04-08,USB Drive,Accessories,1,16.14,14.53,CUST1695,Central,Mobile Money,Retail,0.1
2023-04-09,Smartphone,Electronics,4,515.74,1918.55,CUST1857,Ashanti,Mobile Money,Retail,0.07
2023-04-10,Desk Lamp,Furniture,8,59.43,437.4,CUST1666,Eastern,Mobile Money,Retail,0.08
2023-04-10,Smartphone,Electronics,10,614.63,5285.82,CUST1264,Greater Accra,Mobile Money,Retail,0.14
2023-04-10,Desk,Furniture,2,494.24,850.09,CUST1589,Greater Accra,Cash,Retail,0.14
2023-04-10,Smartphone,Electronics,6,717.96,4221.6,CUST1506,Greater Accra,Card,Retail,0.02
2023-04-11,Bookshelf,Furniture,5,289.1,1358.77,CUST1297,Western,Card,Retail,0.06
2023-04-11,Mouse,Accessories,1,25.61,22.54,CUST1837,Ashanti,Mobile Money,Retail,0.12
2023-04-11,Mouse,Accessories,2,26.84,48.85,CUST1817,Northern,Card,Retail,0.09
2023-04-11,Smartphone,Electronics,7,670.25,4410.24,CUST1782,Greater Accra,Mobile Money,Wholesale,0.06
2023-04-11,Smartphone,Electronics,3,1003.81,2800.63,CUST1049,Western,Bank Transfer,Retail,0.07
2023-04-12,Keyboard,Accessories,3,26.75,73.83,CUST1210,Bono,Mobile Money,Retail,0.08
2023-04-12,Mouse,Accessories,5,24.42,107.45,CUST1832,Volta,Mobile Money,Wholesale,0.12
2023-04-12,Laptop,Electronics,10,1001.72,8214.1,CUST1057,Greater Accra,Cash,Wholesale,0.18
2023-04-12,Keyboard,Accessories,3,38.2,108.87,CUST1176,Western,Mobile Money,Retail,0.05
2023-04-14,Keyboard,Accessories,3,73.44,189.48,CUST1381,Central,Mobile Money,Retail,0.14
2023-04-14,Monitor,Electronics,7,496.38,3266.18,CUST1061,Greater Accra,Mobile Money,Retail,0.06
2023-04-14,Phone Case,Accessories,9,30.19,255.41,CUST1262,Greater Accra,Cash,Retail,0.06
2023-04-15,Office Chair,Furniture,10,193.77,1821.44,CUST1387,Ashanti,Bank Transfer,Wholesale,0.06
2023-04-16,Office Chair,Furniture,3,304.25,885.37,CUST1136,Greater Accra,Card,Retail,0.03
2023-04-17,Phone Case,Accessories,10,17.63,163.96,CUST1678,Greater Accra,Bank Transfer,Wholesale,0.07
2023-04-17,Phone Case,Accessories,1,22.85,20.11,CUST1031,Greater Accra,Bank Transfer,Retail,0.12
2023-04-17,USB Drive,Accessories,1,38.33,36.03,CUST1423,Greater Accra,Mobile Money,Retail,0.06
2023-04-17,Webcam,Electronics,5,61.9,272.36,CUST1664,Ashanti,Cash,Retail,0.12
2023-04-18,Mouse,Accessories,12,33.22,318.91,CUST1377,Ashanti,Card,Wholesale,0.2
2023-04-18,Tablet,Electronics,11,659.7,6458.46,CUST1885,Western,Card,Wholesale,0.11
2023-04-19,USB Drive,Accessories,1,28.59,28.3,CUST1192,Greater Accra,Mobile Money,Retail,0.01
2023-04-19,Office Chair,Furniture,2,169.08,304.34,CUST1802,Western,Card,Retail,0.1
2023-04-20,Webcam,Electronics,1,153.65,152.11,CUST1286,Greater Accra,Mobile Money,Retail,0.01
2023-04-20,Phone Case,Accessories,2,23.87,42.01,CUST1604,Greater Accra,Cash,Retail,0.12
2023-04-20,USB Drive,Accessories,4,37.63,139.98,CUST1778,Greater Accra,Mobile Money,Retail,0.07
2023-04-20,Office Chair,Furniture,2,159.52,299.9,CUST1827,Greater Accra,Card,Retail,0.06
2023-04-20,Phone Case,Accessories,3,30.54,88.87,CUST1533,Northern,Mobile Money,Retail,0.03
2023-04-21,Bookshelf,Furniture,8,253.54,1784.92,CUST1049,Greater Accra,Cash,Retail,0.12
2023-04-21,Monitor,Electronics,10,454.93,3957.89,CUST1871,Greater Accra,Bank Transfer,Retail,0.13
2023-04-21,Mouse,Accessories,3,46.08,120.27,CUST1070,Greater Accra,Cash,Retail,0.13
2023-04-22,Desk Lamp,Furniture,7,38.22,251.49,CUST1777,Western,Cash,Wholesale,0.06
2023-04-23,Smartphone,Electronics,2,667.76,1322.16,CUST1086,Ashanti,Bank Transfer,Retail,0.01
2023-04-23,USB Drive,Accessories,3,16.63,46.4,CUST1523,Central,Cash,Retail,0.07
2023-04-23,Desk,Furniture,1,512.48,491.98,CUST1386,Eastern,Mobile Money,Retail,0.04
2023-04-23,Keyboard,Accessories,4,72.16,268.44,CUST1920,Greater Accra,Mobile Money,Retail,0.07
2023-04-24,Smartphone,Electronics,4,617.54,2099.64,CUST1070,Greater Accra,Mobile Money,Retail,0.15
2023-04-24,Tablet,Electronics,10,512.45,4458.31,CUST1433,Greater Accra,Card,Wholesale,0.13
2023-04-24,USB Drive,Accessories,2,29.89,56.79,CUST1217,Western,Cash,Retail,0.05
2023-04-24,Laptop,Electronics,1,1382.42,1285.65,CUST1483,Central,Card,Retail,0.07
2023-04-24,Keyboard,Accessories,3,117.84,304.03,CUST1866,Eastern,Mobile Money,Retail,0.14
2023-04-24,Headphones,Electronics,2,88.25,174.73,CUST1148,Ashanti,Cash,Retail,0.01
2023-04-26,Desk,Furniture,6,382.0,2085.72,CUST1233,Western,Bank Transfer,Wholesale,0.09
2023-04-26,Desk Lamp,Furniture,8,85.9,577.25,CUST1879,Bono,Mobile Money,Wholesale,0.16
2023-04-26,Mouse,Accessories,1,30.21,29.3,CUST1283,Eastern,Card,Retail,0.03
2023-04-26,USB Drive,Accessories,12,33.62,342.92,CUST1149,Ashanti,Mobile Money,Wholesale,0.15
2023-04-26,Phone Case,Accessories,1,30.25,28.74,CUST1139,Greater Accra,Card,Retail,0.05
2023-04-26,Tablet,Electronics,1,690.68,614.71,CUST1141,Greater Accra,Cash,Retail,0.11
2023-04-26,Phone Case,Accessories,6,26.36,145.51,CUST1920,Greater Accra,Cash,Wholesale,0.08
2023-04-26,Headphones,Electronics,2,164.42,299.24,CUST1848,Ashanti,Card,Retail,0.09
2023-04-26,USB Drive,Accessories,2,39.14,68.1,CUST1280,Western,Mobile Money,Wholesale,0.13
2023-04-27,Smartphone,Electronics,8,317.94,2238.3,CUST1028,Ashanti,Card,Wholesale,0.12
2023-04-27,USB Drive,Accessories,2,12.6,25.2,CUST1487,Greater Accra,Bank Transfer,Retail,0.0
2023-04-27,Laptop,Electronics,3,1468.96,4098.4,CUST1727,Volta,Mobile Money,Retail,0.07
2023-04-27,Mouse,Accessories,6,35.08,189.43,CUST1799,Volta,Card,Retail,0.1
2023-04-27,Office Chair,Furniture,3,344.79,982.65,CUST1023,Western,Mobile Money,Retail,0.05
2023-04-27,Phone Case,Accessories,2,16.0,27.84,CUST1567,Greater Accra,Mobile Money,Retail,0.13
2023-04-27,Monitor,Electronics,3,280.13,798.37,CUST1756,Northern,Card,Retail,0.05
2023-04-28,Keyboard,Accessories,2,104.21,177.16,CUST1274,Greater Accra,Card,Retail,0.15
2023-04-28,Monitor,Electronics,10,414.07,3353.97,CUST1281,Greater Accra,Card,Wholesale,0.19
2023-04-28,Smartphone,Electronics,2,664.65,1236.25,CUST1575,Greater Accra,Cash,Retail,0.07
2023-04-29,USB Drive,Accessories,3,32.52,87.8,CUST1579,Eastern,Card,Retail,0.1
2023-04-30,Phone Case,Accessories,5,41.24,193.83,CUST1367,Eastern,Cash,Retail,0.06
2023-04-30,Smartphone,Electronics,1,915.41,887.95,CUST1221,Ashanti,Cash,Retail,0.03
2023-05-01,Office Chair,Furniture,5,152.46,678.45,CUST1361,Greater Accra,Mobile Money,Retail,0.11
2023-05-01,Laptop,Electronics,3,914.8,2387.63,CUST1328,Greater Accra,Card,Retail,0.13
2023-05-01,Office Chair,Furniture,7,180.08,1021.05,CUST1290,Northern,Mobile Money,Wholesale,0.19
2023-05-02,Keyboard,Accessories,12,56.03,591.68,CUST1163,Greater Accra,Cash,Wholesale,0.12
2023-05-02,Printer,Electronics,4,475.38,1692.35,CUST1364,Central,Mobile Money,Retail,0.11
2023-05-02,Printer,Electronics,2,371.67,728.47,CUST1662,Greater Accra,Bank Transfer,Retail,0.02
2023-05-02,USB Drive,Accessories,1,16.15,15.67,CUST1649,Greater Accra,Card,Retail,0.03
2023-05-03,Mouse,Accessories,1,16.5,14.69,CUST1316,Central,Bank Transfer,Retail,0.11
2023-05-03,Webcam,Electronics,3,54.76,146.21,CUST1764,Greater Accra,Card,Retail,0.11
2023-05-03,Keyboard,Accessories,2,47.63,85.73,CUST1898,Central,Bank Transfer,Retail,0.1
2023-05-03,Laptop,Electronics,11,874.25,8751.24,CUST1055,Northern,Cash,Wholesale,0.09
2023-05-04,USB Drive,Accessories,3,23.81,70.72,CUST1384,Ashanti,Cash,Retail,0.01
2023-05-04,Monitor,Electronics,1,387.48,375.86,CUST1281,Ashanti,Card,Retail,0.03
2023-05-04,Keyboard,Accessories,2,65.52,119.25,CUST1644,Northern,Card,Retail,0.09
2023-05-05,Desk Lamp,Furniture,10,73.85,686.8,CUST1448,Central,Mobile Money,Retail,0.07
2023-05-07,Mouse,Accessories,4,29.29,106.62,CUST1246,Bono,Bank Transfer,Retail,0.09
2023-05-07,Laptop,Electronics,2,1076.63,2131.73,CUST1344,Greater Accra,Mobile Money,Retail,0.01
2023-05-08,Headphones,Electronics,1,52.21,48.03,CUST1173,Greater Accra,Card,Retail,0.08
2023-05-08,Desk Lamp,Furniture,5,54.2,235.77,CUST1339,Bono,Card,Retail,0.13
2023-05-08,Phone Case,Accessories,3,11.53,34.24,CUST1566,Bono,Bank Transfer,Retail,0.01
2023-05-09,Desk,Furniture,5,478.44,2392.2,CUST1176,Bono,Card,Retail,0.0
2023-05-09,Tablet,Electronics,7,521.19,3137.56,CUST1522,Greater Accra,Mobile Money,Retail,0.14
2023-05-09,Headphones,Electronics,1,47.79,41.1,CUST1392,Eastern,Card,Retail,0.14
2023-05-09,Phone Case,Accessories,8,26.31,189.43,CUST1973,Ashanti,Mobile Money,Retail,0.1
2023-05-10,Keyboard,Accessories,1,115.23,100.25,CUST1750,Greater Accra,Mobile Money,Retail,0.13
2023-05-10,Monitor,Electronics,10,462.11,4251.41,CUST1503,Ashanti,Card,Wholesale,0.08
2023-05-11,Headphones,Electronics,4,166.74,613.6,CUST1569,Central,Card,Retail,0.08
2023-05-11,USB Drive,Accessories,3,21.75,60.68,CUST1130,Ashanti,Mobile Money,Retail,0.07
2023-05-11,Bookshelf,Furniture,1,211.24,190.12,CUST1957,Central,Cash,Retail,0.1
2023-05-11,Desk Lamp,Furniture,4,89.51,304.33,CUST1680,Central,Cash,Retail,0.15
2023-05-12,Bookshelf,Furniture,1,159.93,151.93,CUST1500,Ashanti,Mobile Money,Retail,0.05
2023-05-12,Keyboard,Accessories,1,58.73,58.73,CUST1569,Western,Mobile Money,Retail,0.0
2023-05-12,Phone Case,Accessories,2,33.73,62.74,CUST1379,Ashanti,Mobile Money,Retail,0.07
2023-05-12,Mouse,Accessories,1,49.96,47.96,CUST1368,Greater Accra,Mobile Money,Retail,0.04
2023-05-12,Desk Lamp,Furniture,1,69.1,62.19,CUST1992,Ashanti,Card,Retail,0.1
2023-05-13,Keyboard,Accessories,12,73.72,672.33,CUST1734,Ashanti,Cash,Wholesale,0.24
2023-05-13,Tablet,Electronics,3,332.99,939.03,CUST1794,Greater Accra,Mobile Money,Retail,0.06
2023-05-14,Monitor,Electronics,13,313.9,3468.59,CUST1629,Ashanti,Mobile Money,Wholesale,0.15
2023-05-15,Headphones,Electronics,1,63.86,61.94,CUST1015,Central,Card,Retail,0.03
2023-05-15,Desk,Furniture,3,555.75,1533.87,CUST1461,Ashanti,Card,Retail,0.08
2023-05-15,Desk,Furniture,1,460.44,423.6,CUST1327,Greater Accra,Cash,Retail,0.08
2023-05-15,Office Chair,Furniture,7,314.54,1915.55,CUST1141,Greater Accra,Cash,Retail,0.13
2023-05-15,Desk Lamp,Furniture,2,71.74,137.74,CUST1224,Ashanti,Bank Transfer,Retail,0.04
2023-05-15,Monitor,Electronics,9,328.21,2304.03,CUST1623,Greater Accra,Mobile Money,Wholesale,0.22
2023-05-15,Desk,Furniture,7,483.85,3217.6,CUST1750,Central,Cash,Retail,0.05
2023-05-16,Phone Case,Accessories,4,24.19,89.99,CUST1516,Central,Card,Retail,0.07
2023-05-17,Phone Case,Accessories,4,19.03,69.27,CUST1437,Greater Accra,Cash,Retail,0.09
2023-05-17,Mouse,Accessories,1,40.07,37.27,CUST1963,Bono,Cash,Retail,0.07
2023-05-17,Phone Case,Accessories,3,24.54,66.26,CUST1784,Greater Accra,Bank Transfer,Retail,0.1
2023-05-17,USB Drive,Accessories,5,34.09,161.93,CUST1327,Greater Accra,Card,Retail,0.05
2023-05-18,Desk Lamp,Furniture,4,49.58,178.49,CUST1730,Greater Accra,Mobile Money,Retail,0.1
2023-05-18,Office Chair,Furniture,1,305.58,268.91,CUST1537,Volta,Mobile Money,Retail,0.12
2023-05-19,Headphones,Electronics,3,42.18,115.15,CUST1523,Northern,Cash,Retail,0.09
2023-05-19,Office Chair,Furniture,2,175.22,311.89,CUST1823,Eastern,Card,Retail,0.11
2023-05-20,Phone Case,Accessories,1,19.51,16.78,CUST1170,Eastern,Mobile Money,Retail,0.14
2023-05-21,Mouse,Accessories,13,27.47,339.25,CUST1324,Greater Accra,Mobile Money,Retail,0.05
2023-05-21,Phone Case,Accessories,4,12.39,42.62,CUST1837,Northern,Cash,Retail,0.14
2023-05-21,Mouse,Accessories,3,46.41,122.52,CUST1426,Northern,Mobile Money,Wholesale,0.12
2023-05-21,Office Chair,Furniture,9,203.17,1572.54,CUST1607,Central,Cash,Retail,0.14
2023-05-21,Phone Case,Accessories,2,14.44,23.1,CUST1133,Ashanti,Card,Wholesale,0.2
2023-05-21,Desk Lamp,Furniture,13,25.88,296.07,CUST1595,Greater Accra,Mobile Money,Wholesale,0.12
2023-05-22,USB Drive,Accessories,8,14.65,99.62,CUST1613,Ashanti,Card,Wholesale,0.15
2023-05-22,Monitor,Electronics,3,233.13,608.47,CUST1340,Western,Card,Retail,0.13
2023-05-22,Phone Case,Accessories,1,28.55,25.41,CUST1234,Greater Accra,Mobile Money,Retail,0.11
2023-05-23,Mouse,Accessories,1,26.45,26.19,CUST1941,Greater Accra,Card,Retail,0.01
2023-05-23,Printer,Electronics,6,400.55,2283.14,CUST1880,Volta,Card,Retail,0.05
2023-05-23,USB Drive,Accessories,2,18.65,35.43,CUST1504,Ashanti,Mobile Money,Retail,0.05
2023-05-23,Phone Case,Accessories,7,11.52,69.35,CUST1509,Ashanti,Mobile Money,Retail,0.14
2023-05-23,Webcam,Electronics,2,59.1,118.2,CUST1555,Ashanti,Mobile Money,Retail,0.0
2023-05-24,Tablet,Electronics,6,603.19,3582.95,CUST1495,Greater Accra,Mobile Money,Retail,0.01
2023-05-24,Keyboard,Accessories,4,91.45,336.54,CUST1882,Ashanti,Cash,Retail,0.08
2023-05-24,Headphones,Electronics,2,57.19,107.52,CUST1788,Greater Accra,Card,Retail,0.06
2023-05-25,Mouse,Accessories,5,43.27,190.39,CUST1494,Greater Accra,Mobile Money,Retail,0.12
2023-05-25,Mouse,Accessories,2,23.13,45.8,CUST1355,Ashanti,Card,Retail,0.01
2023-05-25,Phone Case,Accessories,2,29.32,51.6,CUST1273,Greater Accra,Cash,Retail,0.12
2023-05-25,Laptop,Electronics,4,954.18,3549.55,CUST1422,Eastern,Cash,Retail,0.07
2023-05-25,Mouse,Accessories,7,46.4,311.81,CUST1472,Ashanti,Mobile Money,Retail,0.04
2023-05-25,Mouse,Accessories,5,19.67,95.4,CUST1113,Greater Accra,Card,Retail,0.03
2023-05-26,Mouse,Accessories,1,32.56,31.91,CUST1922,Greater Accra,Bank Transfer,Retail,0.02
2023-05-26,Mouse,Accessories,5,42.94,195.38,CUST1776,Greater Accra,Card,Wholesale,0.09
2023-05-26,Office Chair,Furniture,8,204.55,1390.94,CUST1159,Eastern,Card,Wholesale,0.15
2023-05-27,Desk,Furniture,2,409.14,769.18,CUST1687,Central,Card,Retail,0.06
2023-05-27,Monitor,Electronics,11,354.16,3233.48,CUST1684,Volta,Mobile Money,Wholesale,0.17
2023-05-28,Keyboard,Accessories,5,51.19,222.68,CUST1776,Western,Cash,Retail,0.13
2023-05-28,USB Drive,Accessories,1,29.45,29.45,CUST1829,Greater Accra,Mobile Money,Retail,0.0
2023-05-29,Desk Lamp,Furniture,2,58.62,114.9,CUST1831,Ashanti,Mobile Money,Retail,0.02
2023-05-29,Phone Case,Accessories,6,13.74,79.14,CUST1226,Central,Mobile Money,Retail,0.04
2023-05-29,Webcam,Electronics,1,133.21,127.88,CUST1586,Ashanti,Card,Retail,0.04
2023-05-30,Tablet,Electronics,8,634.78,4519.63,CUST1933,Ashanti,Card,Wholesale,0.11
2023-05-30,Smartphone,Electronics,8,1165.82,8766.97,CUST1980,Northern,Mobile Money,Retail,0.06
2023-05-30,Headphones,Electronics,9,108.12,934.16,CUST1298,Volta,Card,Retail,0.04
2023-05-30,Desk Lamp,Furniture,3,28.22,73.65,CUST1551,Greater Accra,Card,Retail,0.13
2023-05-30,Mouse,Accessories,4,26.81,106.17,CUST1022,Eastern,Cash,Retail,0.01
2023-05-31,Smartphone,Electronics,1,357.72,357.72,CUST1405,Bono,Mobile Money,Retail,0.0
2023-05-31,Keyboard,Accessories,8,79.78,561.65,CUST1571,Greater Accra,Cash,Wholesale,0.12
2023-05-31,Keyboard,Accessories,1,42.41,37.32,CUST1713,Ashanti,Cash,Retail,0.12
2023-06-01,Printer,Electronics,5,336.31,1631.1,CUST1780,Greater Accra,Cash,Retail,0.03
2023-06-01,Mouse,Accessories,5,44.42,213.22,CUST1009,Greater Accra,Mobile Money,Retail,0.04
2023-06-01,Office Chair,Furniture,1,240.93,238.52,CUST1942,Greater Accra,Mobile Money,Retail,0.01
2023-06-01,Webcam,Electronics,1,168.55,163.49,CUST1513,Greater Accra,Mobile Money,Retail,0.03
2023-06-01,Laptop,Electronics,12,876.99,7892.91,CUST1904,Western,Mobile Money,Wholesale,0.25
2023-06-01,Desk Lamp,Furniture,9,81.96,597.49,CUST1020,Eastern,Card,Wholesale,0.19
2023-06-01,Phone Case,Accessories,6,13.89,75.84,CUST1382,Ashanti,Mobile Money,Retail,0.09
2023-06-01,Monitor,Electronics,8,215.22,1549.58,CUST1212,Greater Accra,Mobile Money,Wholesale,0.1
2023-06-01,Desk Lamp,Furniture,1,55.61,48.38,CUST1574,Greater Accra,Mobile Money,Retail,0.13
2023-06-02,Laptop,Electronics,5,1061.9,5044.02,CUST1325,Northern,Mobile Money,Retail,0.05
2023-06-02,Mouse,Accessories,5,35.28,172.87,CUST1782,Greater Accra,Bank Transfer,Retail,0.02
2023-06-02,Headphones,Electronics,1,153.84,127.69,CUST1594,Northern,Bank Transfer,Wholesale,0.17
2023-06-02,Smartphone,Electronics,1,543.44,516.27,CUST1215,Greater Accra,Mobile Money,Retail,0.05
2023-06-02,Webcam,Electronics,1,52.1,47.41,CUST1779,Greater Accra,Cash,Retail,0.09
2023-06-05,Phone Case,Accessories,1,30.02,26.12,CUST1666,Greater Accra,Cash,Retail,0.13
2023-06-05,Headphones,Electronics,1,129.16,114.95,CUST1773,Volta,Cash,Retail,0.11
2023-06-05,Phone Case,Accessories,8,33.16,233.45,CUST1511,Bono,Mobile Money,Retail,0.12
2023-06-05,Mouse,Accessories,4,32.64,125.34,CUST1463,Greater Accra,Cash,Retail,0.04
2023-06-05,Mouse,Accessories,1,41.41,37.68,CUST1355,Greater Accra,Mobile Money,Retail,0.09
2023-06-05,Mouse,Accessories,8,36.29,272.9,CUST1986,Ashanti,Mobile Money,Retail,0.06
2023-06-05,Phone Case,Accessories,8,37.25,271.18,CUST1222,Greater Accra,Card,Retail,0.09
2023-06-06,USB Drive,Accessories,1,16.01,14.09,CUST1830,Northern,Mobile Money,Retail,0.12
2023-06-06,USB Drive,Accessories,6,36.15,203.89,CUST1489,Northern,Bank Transfer,Wholesale,0.06
2023-06-06,Phone Case,Accessories,6,44.96,226.6,CUST1119,Ashanti,Cash,Wholesale,0.16
2023-06-07,Monitor,Electronics,2,302.65,538.72,CUST1984,Eastern,Bank Transfer,Retail,0.11
2023-06-07,Phone Case,Accessories,2,21.94,43.44,CUST1284,Ashanti,Mobile Money,Retail,0.01
2023-06-08,Keyboard,Accessories,10,93.84,769.49,CUST1197,Greater Accra,Card,Wholesale,0.18
2023-06-08,Tablet,Electronics,2,544.18,946.87,CUST1675,Greater Accra,Bank Transfer,Retail,0.13
2023-06-08,Printer,Electronics,10,393.15,3538.35,CUST1886,Greater Accra,Cash,Retail,0.1
2023-06-08,Laptop,Electronics,2,1482.47,2905.64,CUST1892,Eastern,Card,Retail,0.02
2023-06-09,Tablet,Electronics,3,648.76,1926.82,CUST1633,Eastern,Mobile Money,Retail,0.01
2023-06-09,Webcam,Electronics,2,60.39,99.04,CUST1482,Volta,Cash,Wholesale,0.18
2023-06-09,Monitor,Electronics,7,347.91,2362.31,CUST1916,Eastern,Mobile Money,Retail,0.03
2023-06-10,Monitor,Electronics,6,310.1,1730.36,CUST1046,Ashanti,Mobile Money,Retail,0.07
2023-06-12,Webcam,Electronics,10,120.38,1035.27,CUST1901,Western,Mobile Money,Retail,0.14
2023-06-12,Headphones,Electronics,3,71.12,187.76,CUST1467,Greater Accra,Mobile Money,Retail,0.12
2023-06-12,Office Chair,Furniture,4,227.26,790.86,CUST1113,Greater Accra,Mobile Money,Retail,0.13
2023-06-13,Phone Case,Accessories,2,13.63,24.26,CUST1246,Greater Accra,Cash,Retail,0.11
2023-06-14,Smartphone,Electronics,4,1147.52,3901.57,CUST1114,Ashanti,Card,Retail,0.15
2023-06-14,USB Drive,Accessories,8,23.92,176.05,CUST1503,Central,Cash,Wholesale,0.08
2023-06-14,Smartphone,Electronics,1,363.93,342.09,CUST1350,Greater Accra,Card,Retail,0.06
2023-06-15,Bookshelf,Furniture,5,270.11,1201.99,CUST1138,Greater Accra,Card,Retail,0.11
2023-06-15,Laptop,Electronics,4,1271.4,4627.9,CUST1907,Greater Accra,Mobile Money,Retail,0.09
2023-06-15,Office Chair,Furniture,4,237.82,875.18,CUST1585,Greater Accra,Bank Transfer,Retail,0.08
2023-06-15,Mouse,Accessories,2,45.85,79.78,CUST1106,Northern,Mobile Money,Retail,0.13
2023-06-15,Phone Case,Accessories,2,29.35,50.48,CUST1863,Ashanti,Bank Transfer,Retail,0.14
2023-06-16,Webcam,Electronics,10,159.58,1372.39,CUST1984,Greater Accra,Cash,Wholesale,0.14
2023-06-16,Bookshelf,Furniture,11,148.36,1403.49,CUST1743,Volta,Mobile Money,Retail,0.14
2023-06-16,Office Chair,Furniture,3,259.79,670.26,CUST1263,Greater Accra,Mobile Money,Retail,0.14
